index,value
8183,11.23032642
8184,11.22795149
8185,11.2129841
8186,11.21341104
8187,11.2300384
8188,11.22827194
8189,11.2436934
8190,11.23040925
8191,11.25491747
8192,11.22518542
8193,11.22794563
8194,11.24254356
8195,11.244131
8196,11.21055655
8197,11.24074803
8198,11.23729739
8199,11.21659201
8200,11.25493202
8201,11.22290915
8202,11.20806929
8203,11.20170938
8204,11.19717341
8205,11.12644112
8206,11.00451915
8207,10.85795892
8208,10.8866449
8209,10.91705314
8210,11.0104954
8211,11.09882846
8212,11.06204922
8213,11.04365422
8214,11.0400058
8215,11.02269842
8216,10.99802132
8217,10.9779253
8218,10.99672359
8219,11.00257656
8220,11.00257808
8221,11.00978361
8222,10.98937265
8223,10.98347701
8224,10.96649364
8225,11.00850115
8226,10.98818023
8227,10.96927835
8228,10.96180303
8229,10.99205508
8230,10.98680305
8231,10.95275395
8232,10.9496402
8233,10.95747608
8234,10.97138939
8235,10.95848786
8236,10.9706905
8237,10.96730183
8238,11.00166641
8239,11.04054298
8240,11.05417152
8241,11.04778535
8242,11.05757179
8243,11.03214332
8244,11.03386267
8245,11.04764095
8246,10.97310078
8247,11.00736733
8248,11.0300255
8249,11.02136011
8250,11.04629115
8251,11.0394863
8252,11.04758195
8253,11.05492637
8254,11.09321886
8255,11.07169125
8256,11.04737662
8257,11.0462553
8258,11.04705016
8259,11.0647533
8260,11.09073502
8261,11.05832178
8262,11.06618192
8263,11.06580531
8264,11.03386801
8265,11.02658213
8266,11.02733663
8267,11.00522232
8268,11.04496322
8269,11.05908157
8270,11.0530575
8271,11.04960445
8272,11.04706743
8273,11.04973003
8274,11.05698675
8275,11.03649418
8276,11.00806602
8277,11.04477352
8278,11.01819995
8279,11.02250846
8280,11.03843811
8281,11.02902001
8282,11.0120058
8283,11.0018939
8284,11.01708479
8285,11.02704263
8286,11.03086352
8287,10.98212075
8288,11.02620157
8289,10.99664953
8290,11.05640762
8291,11.07868607
8292,11.10563161
8293,11.11132686
8294,11.13524276
8295,11.0993804
8296,11.08344516
8297,11.13815993
8298,11.0772064
8299,11.03746086
8300,11.03011554
8301,11.02660152
8302,11.04967445
8303,11.02663598
8304,11.04477899
8305,10.97615493
8306,11.04786806
8307,11.00606974
8308,10.99217181
8309,11.00476841
8310,11.03013568
8311,11.00034324
8312,10.95572138
8313,10.97859104
8314,10.99658649
8315,10.97987837
8316,10.97852386
8317,11.00723738
8318,11.01258743
8319,11.02052656
8320,11.02770312
8321,11.03828054
8322,11.04340831
8323,11.0423897
8324,11.02275572
8325,11.08181006
8326,11.04820566
8327,11.04095157
8328,11.07698188
8329,11.0280983
8330,11.01777035
8331,11.04661766
8332,11.05864171
8333,11.0858222
8334,11.08414801
8335,11.07698232
8336,11.0724747
8337,11.06295037
8338,11.05640171
8339,11.03624578
8340,11.08512723
8341,11.05168243
8342,11.04044953
8343,11.06523352
8344,11.05102077
8345,11.04758112
8346,11.07471658
8347,11.07403773
8348,11.02972628
8349,11.02748758
8350,11.07255726
8351,11.08747944
8352,11.09174837
8353,11.07701957
8354,11.06559054
8355,11.08392824
8356,11.07100218
8357,11.07738234
8358,11.08560169
8359,11.09328668
8360,11.08869221
8361,11.04456715
8362,11.09436926
8363,11.09723811
8364,11.0645774
8365,11.05210282
8366,11.07526556
8367,11.04940016
8368,11.05561648
8369,11.05560213
8370,11.08470079
8371,11.07360305
8372,11.07789744
8373,11.04863385
8374,11.11570204
8375,11.3752269
8376,11.38059028
8377,11.32582583
8378,11.07950816
8379,11.04145897
8380,11.04919765
8381,11.06453078
8382,11.05053412
8383,11.09223134
8384,11.07360336
8385,11.0559502
8386,11.07717164
8387,11.09137141
8388,11.09431318
8389,11.07005858
8390,11.08557996
8391,11.07278011
8392,11.09957413
8393,11.093705
8394,11.06945733
8395,11.11379642
8396,11.07851596
8397,11.07455822
8398,11.09543528
8399,11.13043492
8400,11.09607293
8401,11.10585545
8402,11.09707667
8403,11.08490348
8404,11.08333739
8405,11.09123813
8406,11.09354743
8407,11.11313405
8408,11.10340367
8409,11.10240304
8410,11.11429083
8411,11.07244143
8412,11.12386092
8413,11.09640874
8414,11.11030185
8415,11.08918364
8416,11.08885592
8417,11.09629079
8418,11.09255776
8419,11.1022102
8420,11.09498133
8421,11.1127439
8422,11.0902715
8423,11.10186256
8424,11.13335233
8425,11.10259115
8426,11.09248738
8427,11.0732267
8428,11.12160915
8429,11.09953777
8430,11.10577784
8431,11.0799133
8432,11.08899879
8433,11.08032497
8434,11.1050012
8435,11.12244986
8436,11.11365736
8437,11.09931384
8438,11.15828177
8439,11.11289806
8440,11.11606383
8441,11.14250843
8442,11.14137833
8443,11.13611705
8444,11.11875344
8445,11.12500589
8446,11.12983104
8447,11.11384312
8448,11.11280199
8449,11.11956313
8450,11.10445885
8451,11.12998373
8452,11.1245628
8453,11.10686521
8454,11.11900495
8455,11.1135168
8456,11.13126161
8457,11.12580702
8458,11.10733225
8459,11.1533783
8460,11.11853124
8461,11.116213
8462,11.1453922
8463,11.13761358
8464,11.11314877
8465,11.1404082
8466,11.09515488
8467,11.11021232
8468,11.13746285
8469,11.10581471
8470,11.11535309
8471,11.09379379
8472,11.088676
8473,11.10069487
8474,11.09645714
8475,11.11246717
8476,11.10401726
8477,11.13800262
8478,11.13254495
8479,11.10610752
8480,11.08002353
8481,11.08681441
8482,11.09055634
8483,11.08751957
8484,11.04536268
8485,11.09852092
8486,11.09263701
8487,11.06789212
8488,11.06776999
8489,11.06254215
8490,11.06151858
8491,11.09705568
8492,11.04773569
8493,11.05736663
8494,11.03970853
8495,11.08642978
8496,11.07602913
8497,11.0605177
8498,11.04316676
8499,11.07245012
8500,11.04802604
8501,11.05872607
8502,11.08698901
8503,11.08500785
8504,11.09643097
8505,11.06971582
8506,11.07377835
8507,11.06975573
8508,11.09615022
8509,11.09441255
8510,11.08595353
8511,11.07301026
8512,11.08185259
8513,11.08565399
8514,11.11687317
8515,11.11282306
8516,11.10813969
8517,11.1601602
8518,11.1674785
8519,11.14774744
8520,11.13778052
8521,11.12687064
8522,11.12731144
8523,11.12611316
8524,11.14647647
8525,11.1690907
8526,11.17261743
8527,11.18929446
8528,11.1964149
8529,11.17971559
8530,11.17836883
8531,11.17736463
8532,11.21570902
8533,11.18058083
8534,11.1891996
8535,11.22022693
8536,11.21790245
8537,11.20264249
8538,11.19266258
8539,11.1761204
8540,11.18641086
8541,11.17107159
8542,11.18664982
8543,11.17408277
8544,11.15678712
8545,11.14166124
8546,11.14658456
8547,11.17054436
8548,11.15071113
8549,11.17053448
8550,11.16125259
8551,11.16850728
8552,11.18409861
8553,11.20105721
8554,11.18631559
8555,11.16407261
8556,11.18341802
8557,11.18335323
8558,11.17111652
8559,11.16026503
8560,11.20986483
8561,11.17179992
8562,11.16127871
8563,11.17065247
8564,11.16009705
8565,11.17811517
8566,11.17406142
8567,11.16359998
8568,11.18199962
8569,11.14711655
8570,11.16387706
8571,11.16229068
8572,11.16091891
8573,11.16181386
8574,11.15170792
8575,11.16139611
8576,11.16290147
8577,11.14731442
8578,11.18577284
8579,11.19040629
8580,11.15408582
8581,11.19821096
8582,11.17719048
8583,11.153396
8584,11.15823025
8585,11.14423634
8586,11.15659987
8587,11.14287205
8588,11.15184613
8589,11.16678775
8590,11.16463689
8591,11.18686558
8592,11.21124492
8593,11.15829396
8594,11.13722188
8595,11.17939497
8596,11.14755154
8597,11.18630763
8598,11.15963378
8599,11.16299592
8600,11.15287577
8601,11.14307436
8602,11.18208013
8603,11.12303743
8604,11.15685758
8605,11.15303495
8606,11.15692896
8607,11.16088237
8608,11.17208218
8609,11.15459765
8610,11.16733713
8611,11.1600046
8612,11.18163977
8613,11.18696005
8614,11.15270352
8615,11.15830039
8616,11.17823902
8617,11.15472013
8618,11.1633644
8619,11.16927723
8620,11.14683191
8621,11.17000584
8622,11.15893608
8623,11.16208301
8624,11.16198124
8625,11.12953246
8626,11.18210879
8627,11.11033319
8628,11.11895232
8629,11.13322978
8630,11.14776528
8631,11.12992711
8632,11.14205868
8633,11.14199709
8634,11.14534513
8635,11.18653753
8636,11.1728183
8637,11.15876002
8638,11.19132469
8639,11.16711553
8640,11.17758325
8641,11.17491156
8642,11.18131291
8643,11.17811392
8644,11.16404032
8645,11.18916229
8646,11.17381495
8647,11.15505122
8648,11.17370455
8649,11.18117058
8650,11.19325481
8651,11.17237118
8652,11.18289814
8653,11.16311823
8654,11.15859886
8655,11.16085972
8656,11.15262316
8657,11.16755759
8658,11.15017894
8659,11.13852926
8660,11.15099345
8661,11.14361788
8662,11.18782099
8663,11.15540715
8664,11.15846194
8665,11.13294063
8666,11.14828995
8667,11.14168639
8668,11.14187518
8669,11.13653796
8670,11.1534861
8671,11.1657925
8672,11.17243858
8673,11.14766675
8674,11.15239191
8675,11.16403923
8676,11.166503
8677,11.1707315
8678,11.17893506
8679,11.17332614
8680,11.1270514
8681,11.14678008
8682,11.1628794
8683,11.16968117
8684,11.18196996
8685,11.19904777
8686,11.16120619
8687,11.17117998
8688,11.16873465
8689,11.16274425
8690,11.15921722
8691,11.12084123
8692,11.15030053
8693,11.12657206
8694,11.16883752
8695,11.16005931
8696,11.17415884
8697,11.11917686
8698,11.14116197
8699,11.17794749
8700,11.17333845
8701,11.14083413
8702,11.16176533
8703,11.17777862
8704,11.16159747
8705,11.14747997
8706,11.17019182
8707,11.17994003
8708,11.16644514
8709,11.16547387
8710,11.14644921
8711,11.11812497
8712,11.09816163
8713,11.13591087
8714,11.11526833
8715,11.12874594
8716,11.13310787
8717,11.12084769
8718,11.1336859
8719,11.11213784
8720,11.13037069
8721,11.10501988
8722,11.12285993
8723,11.1333219
8724,11.11432938
8725,11.13874521
8726,11.09382728
8727,11.10422129
8728,11.11728575
8729,11.1258321
8730,11.11729276
8731,11.13122511
8732,11.10582763
8733,11.06314356
8734,11.08415491
8735,11.12483938
8736,11.10651845
8737,11.04988199
8738,11.07753401
8739,11.13243036
8740,11.08442296
8741,11.09732541
8742,11.11388582
8743,11.10174046
8744,11.0938201
8745,11.09339861
8746,11.0545643
8747,11.0601594
8748,11.06973456
8749,11.08213005
8750,11.08838733
8751,11.06729852
8752,11.09922938
8753,11.07083927
8754,11.05855736
8755,11.07011889
8756,11.04850648
8757,11.09850108
8758,11.08974183
8759,11.09395685
8760,11.08709871
8761,11.04972979
8762,11.09690994
8763,11.05692053
8764,11.05833915
8765,11.06940518
8766,11.04147747
8767,11.05699183
8768,11.07703137
8769,11.04894596
8770,11.06493116
8771,11.12401659
8772,11.14886578
8773,11.14059549
8774,11.09975378
8775,11.0722156
8776,11.09358204
8777,11.07717821
8778,11.10265904
8779,11.1379218
8780,11.08543389
8781,11.12370981
8782,11.09616131
8783,11.09017476
8784,11.09139384
8785,11.08033084
8786,11.11452197
8787,10.99297162
8788,11.02451325
8789,11.02729731
8790,11.04718127
8791,10.98529971
8792,11.030107
8793,10.98183141
8794,11.00438496
8795,11.03767275
8796,11.03541765
8797,11.06985678
8798,11.06655701
8799,11.0577418
8800,11.02919744
8801,11.00499556
8802,11.06289751
8803,11.09745091
8804,11.05655454
8805,11.05902918
8806,11.08262051
8807,11.06644978
8808,11.08325682
8809,11.09277986
8810,11.07192729
8811,11.09014139
8812,11.05973225
8813,11.04091705
8814,11.04687151
8815,11.03264541
8816,11.08598955
8817,11.05885058
8818,11.08769065
8819,11.05004524
8820,11.02747572
8821,11.05338503
8822,11.06171612
8823,11.04549625
8824,11.05587127
8825,11.07569916
8826,11.09299967
8827,11.05670327
8828,11.04958277
8829,11.03882047
8830,11.05502768
8831,11.1641031
8832,11.25138209
8833,11.21706164
8834,10.96204733
8835,10.85340817
8836,10.83993357
8837,10.79961901
8838,10.84783317
8839,10.89029382
8840,11.0180831
8841,10.92612115
8842,11.07888389
8843,11.06310744
8844,11.03688864
8845,11.07094218
8846,11.07186243
8847,11.02425041
8848,11.03872326
8849,11.04497821
8850,11.08628095
8851,11.0529984
8852,11.06768822
8853,11.04339807
8854,11.08573282
8855,11.07358844
8856,11.09374349
8857,11.03852246
8858,11.02392951
8859,11.07711778
8860,11.1082811
8861,11.14169027
8862,11.13091466
8863,11.07460238
8864,11.07104022
8865,11.1068784
8866,11.06999606
8867,11.08877743
8868,11.07812321
8869,11.11200685
8870,11.08420492
8871,11.0767948
8872,11.12012382
8873,11.09820259
8874,11.05608897
8875,11.05540493
8876,11.07121346
8877,11.05488627
8878,11.05957717
8879,11.07281629
8880,11.07038191
8881,11.06587171
8882,11.08506465
8883,11.08497934
8884,11.09617702
8885,11.05637539
8886,11.0712626
8887,11.07585298
8888,11.07414953
8889,11.07628897
8890,11.0800505
8891,11.07101907
8892,11.04205038
8893,11.09621814
8894,11.08194404
8895,11.09376842
8896,11.19846879
8897,11.57687046
8898,11.55881405
8899,11.53526604
8900,11.5365746
8901,11.52199888
8902,11.43777784
8903,11.3955337
8904,11.39974352
8905,11.40484626
8906,11.41678992
8907,11.44555089
8908,11.45739047
8909,11.44681254
8910,11.438109
8911,11.43025584
8912,11.45239144
8913,11.45360031
8914,11.46914353
8915,11.44599375
8916,11.46211706
8917,11.48241731
8918,11.4745992
8919,11.4546267
8920,11.45779782
8921,11.47647103
8922,11.46326409
8923,11.48129893
8924,11.42647217
8925,11.44160433
8926,11.397061
8927,11.39475151
8928,11.34051997
8929,11.29354988
8930,11.31762106
8931,11.35440243
8932,11.33043274
8933,11.33661139
8934,11.33279113
8935,11.35388497
8936,11.3659215
8937,11.3899778
8938,11.38079621
8939,11.33973255
8940,11.37167912
8941,11.35419504
8942,11.35076581
8943,11.34128966
8944,11.3423911
8945,11.32810524
8946,11.36258628
8947,11.3567843
8948,11.37222876
8949,11.35848415
8950,11.36260459
8951,11.35829749
8952,11.34298756
8953,11.33072636
8954,11.32475557
8955,11.35690729
8956,11.36387322
8957,11.36079549
8958,11.36883692
8959,11.37599591
8960,11.37359548
8961,11.36570234
8962,11.35110259
8963,11.36962605
8964,11.36730921
8965,11.40119499
8966,11.37863246
8967,11.41965562
8968,11.38453436
8969,11.38169328
8970,11.36279859
8971,11.35252694
8972,11.40312955
8973,11.37427565
8974,11.35837935
8975,11.36168226
8976,11.33988886
8977,11.34573238
8978,11.31982341
8979,11.32262675
8980,11.30943127
8981,11.33051616
8982,11.31775434
8983,11.32206262
8984,11.32451146
8985,11.3453746
8986,11.32045901
8987,11.34085421
8988,11.33614399
8989,11.32099699
8990,11.29800478
8991,11.32278238
8992,11.53102115
8993,11.5361678
8994,11.52391419
8995,11.51954903
8996,11.51440869
8997,11.34763452
8998,11.35539236
8999,11.34488358
9000,11.34187157
9001,11.4026003
9002,11.39899431
9003,11.39571192
9004,11.41604529
9005,11.44396033
9006,11.46564159
9007,11.47850276
9008,11.53518279
9009,11.5391187
9010,11.52249605
9011,11.51183841
9012,11.4959717
9013,11.47249373
9014,11.46208123
9015,11.44836066
9016,11.43949555
9017,11.43844932
9018,11.41327629
9019,11.26549858
9020,11.27048403
9021,11.25500897
9022,11.25501255
9023,11.27351485
9024,11.34955764
9025,11.39727781
9026,11.38254264
9027,11.39523888
9028,11.33854305
9029,11.37778785
9030,11.40755619
9031,11.39615136
9032,11.38565554
9033,11.39613621
9034,11.37276977
9035,11.37102745
9036,11.36689541
9037,11.29740416
9038,11.30346442
9039,11.29500375
9040,11.33449482
9041,11.33626182
9042,11.30849613
9043,11.23907154
9044,11.31079034
9045,11.36053136
9046,11.21451546
9047,11.1827761
9048,11.25111984
9049,11.32089032
9050,11.21544295
9051,11.34497673
9052,11.33181102
9053,11.36583391
9054,11.35361427
9055,11.33228766
9056,11.3257429
9057,11.317012
9058,11.35200033
9059,11.32411104
9060,11.32349396
9061,11.31806708
9062,11.3962663
9063,11.40371037
9064,11.40250682
9065,11.3861792
9066,11.37136022
9067,11.35794335
9068,11.36004196
9069,11.39007595
9070,11.39334786
9071,11.37312619
9072,11.34975956
9073,11.32027334
9074,11.34305125
9075,11.32574341
9076,11.30777112
9077,11.31541042
9078,11.31853264
9079,11.30404139
9080,11.32808256
9081,11.37666791
9082,11.37830616
9083,11.38800241
9084,11.38844644
9085,11.35047463
9086,11.31764862
9087,11.31521384
9088,11.38244949
9089,11.38402958
9090,11.35841912
9091,11.32493074
9092,11.1565313
9093,11.29934614
9094,11.19060126
9095,11.1827311
9096,11.04535886
9097,11.07878366
9098,10.93727593
9099,11.03858755
9100,10.92898469
9101,10.95442536
9102,10.80955268
9103,10.80703116
9104,10.71044193
9105,10.71720063
9106,10.74145146
9107,10.92111813
9108,10.97141541
9109,11.14305836
9110,11.42104058
9111,11.38709037
9112,11.35706217
9113,11.31611374
9114,11.2838819
9115,11.21934059
9116,11.30124669
9117,11.1917964
9118,11.13210659
9119,11.34020248
9120,11.15371636
9121,10.92057343
9122,11.00656643
9123,10.85800707
9124,10.99380701
9125,10.86900041
9126,10.95847706
9127,10.99723659
9128,11.05737639
9129,10.98540626
9130,11.01601408
9131,10.95406687
9132,11.0700104
9133,10.91303843
9134,10.91734198
9135,10.86089011
9136,10.98077525
9137,10.92643483
9138,11.02160336
9139,10.87298317
9140,11.00623693
9141,10.98691699
9142,10.98479495
9143,10.89676035
9144,11.04020126
9145,10.88930547
9146,10.94937218
9147,10.96611461
9148,11.07608649
9149,11.07187893
9150,11.07987521
9151,11.00344921
9152,10.9711091
9153,10.90557582
9154,10.91508484
9155,10.87457811
9156,11.01413396
9157,10.8089921
9158,10.79632793
9159,10.84760688
9160,10.90563627
9161,10.69462308
9162,10.88128839
9163,10.70554763
9164,10.74214677
9165,10.6716029
9166,10.79655184
9167,10.77639136
9168,10.86083665
9169,10.7614522
9170,10.85405911
9171,10.87169105
9172,10.99082493
9173,10.96122148
9174,11.10953551
9175,11.07390649
9176,11.30376117
9177,11.33063388
9178,11.31488135
9179,11.30517011
9180,11.32170037
9181,11.32873159
9182,11.31042536
9183,11.31098389
9184,11.28174371
9185,11.28991769
9186,11.30798208
9187,11.30761365
9188,11.30966735
9189,11.29044764
9190,11.27617333
9191,11.26724427
9192,11.31017406
9193,11.30296256
9194,11.34787746
9195,11.30055974
9196,11.31250068
9197,11.33741749
9198,11.31981246
9199,11.29425927
9200,11.31235873
9201,11.31362276
9202,11.29443865
9203,11.30628941
9204,11.30901484
9205,11.28371948
9206,11.30002086
9207,11.32936193
9208,11.33176538
9209,11.30947149
9210,11.29622051
9211,11.32760593
9212,11.33725593
9213,11.29234439
9214,11.28306624
9215,11.26172404
9216,11.26959145
9217,11.31113481
9218,11.312971
9219,11.31981671
9220,11.31667356
9221,11.28080315
9222,11.30711747
9223,11.27131884
9224,11.25501637
9225,11.28964923
9226,11.30208875
9227,11.26944245
9228,11.32613809
9229,11.33305923
9230,11.31720724
9231,11.38026108
9232,11.31236278
9233,11.28123575
9234,11.30340727
9235,11.30090894
9236,11.26832576
9237,11.31748324
9238,11.3153492
9239,11.31898962
9240,11.33201138
9241,11.29393957
9242,11.25204411
9243,11.34242848
9244,11.32742304
9245,11.29889487
9246,11.26248192
9247,11.33369782
9248,11.3079345
9249,11.32828784
9250,11.33221873
9251,11.31719298
9252,11.32574129
9253,11.30608815
9254,11.33522065
9255,11.41938791
9256,11.40459887
9257,11.41698374
9258,11.41298001
9259,11.35915088
9260,11.28068397
9261,11.31528599
9262,11.28825623
9263,11.25846901
9264,11.2836249
9265,11.28549115
9266,11.30641887
9267,11.31718806
9268,11.31661931
9269,11.27830926
9270,11.27587259
9271,11.27503037
9272,11.31842467
9273,11.3320298
9274,11.36171319
9275,11.36537207
9276,11.32958241
9277,11.31849982
9278,11.34722916
9279,11.3536191
9280,11.36162641
9281,11.34783093
9282,11.29708685
9283,11.2103603
9284,11.09505958
9285,11.2868157
9286,11.25233585
9287,11.30431787
9288,11.24504566
9289,11.28278436
9290,11.06038348
9291,11.20673229
9292,11.28680971
9293,11.29238778
9294,11.08977063
9295,11.15693163
9296,11.23721978
9297,11.15392324
9298,11.11968388
9299,11.27468989
9300,11.27143817
9301,11.24761247
9302,11.2809581
9303,11.2809886
9304,11.01230011
9305,11.05689325
9306,11.00695118
9307,11.03996177
9308,10.96463122
9309,11.37534946
9310,11.3240423
9311,11.30960869
9312,11.38232777
9313,11.36255355
9314,11.31777672
9315,11.31043961
9316,11.31417866
9317,11.31782071
9318,11.30018247
9319,11.30934315
9320,11.36963528
9321,11.35399945
9322,11.38276753
9323,11.39609627
9324,11.37821332
9325,11.32239943
9326,11.31143551
9327,11.31307467
9328,11.31443761
9329,11.29131639
9330,11.29014697
9331,11.31742016
9332,11.32693437
9333,11.31341605
9334,11.34905731
9335,11.31901036
9336,11.32304974
9337,11.32301753
9338,11.33462215
9339,11.29799844
9340,11.29476342
9341,11.33673102
9342,11.34270719
9343,11.35115815
9344,11.36690539
9345,11.31627688
9346,11.27287316
9347,11.09594457
9348,11.05998628
9349,11.04414519
9350,11.09880655
9351,11.10570965
9352,11.06589045
9353,11.146704
9354,10.98635385
9355,11.16954808
9356,11.12768793
9357,11.13516716
9358,11.11071438
9359,11.14792112
9360,11.1843451
9361,11.21225015
9362,11.19093653
9363,11.18538455
9364,11.21755314
9365,11.16885087
9366,11.16319096
9367,11.18314283
9368,11.21695246
9369,11.19497804
9370,11.16544949
9371,11.1838517
9372,11.19138928
9373,11.20306024
9374,10.86867125
9375,10.99354771
9376,11.15850185
9377,11.19126616
9378,11.16597569
9379,11.12632844
9380,11.13517057
9381,11.15325275
9382,11.16914692
9383,11.16900616
9384,11.16289729
9385,11.19181697
9386,11.20480878
9387,11.12477145
9388,11.14518022
9389,11.06630324
9390,11.09202978
9391,11.06146966
9392,11.01797731
9393,10.99763744
9394,11.12006808
9395,11.13581131
9396,11.12150893
9397,11.06070677
9398,11.07586261
9399,11.13929654
9400,11.11773993
9401,11.13836837
9402,11.12175554
9403,11.11688697
9404,11.11530181
9405,11.13043103
9406,11.13774433
9407,11.09451616
9408,11.09062808
9409,11.06296089
9410,11.15582958
9411,11.18380238
9412,11.18065111
9413,11.15730454
9414,11.1399042
9415,11.14400672
9416,11.12977451
9417,11.13374066
9418,11.15510781
9419,11.1289726
9420,11.11964774
9421,11.09427077
9422,11.12861397
9423,11.08415491
9424,11.1062322
9425,11.15889958
9426,11.18062615
9427,11.15785592
9428,11.08799662
9429,11.15870762
9430,11.10410226
9431,11.14165402
9432,11.12033815
9433,11.1308172
9434,11.15812016
9435,11.15532826
9436,11.13934011
9437,11.13596022
9438,11.12150471
9439,11.13195565
9440,11.11306718
9441,11.15897074
9442,11.15121509
9443,11.16617794
9444,11.13791163
9445,11.15860769
9446,11.02555304
9447,11.03886592
9448,11.01596311
9449,11.07224659
9450,11.05475803
9451,11.0022077
9452,11.0172476
9453,10.98773834
9454,10.84084004
9455,10.97279353
9456,10.97281614
9457,11.12237226
9458,11.15539772
9459,11.1007494
9460,11.12203895
9461,11.04664779
9462,10.93887372
9463,10.64466749
9464,10.52566043
9465,10.63076487
9466,10.6981466
9467,10.61054196
9468,10.7019918
9469,10.60426149
9470,10.56422887
9471,10.47469984
9472,10.26512324
9473,10.11893375
9474,10.08908839
9475,10.13568825
9476,10.09304795
9477,10.04354721
9478,10.05842354
9479,9.977976814
9480,9.943547394
9481,9.892360964
9482,9.98340546
9483,10.05424201
9484,10.03486815
9485,10.05259961
9486,10.02811983
9487,10.00295044
9488,9.985357559
9489,10.03016683
9490,9.921027456
9491,9.951568549
9492,9.92900255
9493,10.01020349
9494,10.01638607
9495,10.03024625
9496,9.938961173
9497,10.2114491
9498,10.6432904
9499,10.82588982
9500,10.72504862
9501,11.01534381
9502,11.01936852
9503,11.08238617
9504,11.08542015
9505,11.05548194
9506,11.05458047
9507,10.95039531
9508,10.9993485
9509,10.99239997
9510,10.98982793
9511,10.94778038
9512,10.95460781
9513,10.95272378
9514,10.95994181
9515,10.91834368
9516,10.89785323
9517,10.86068091
9518,10.94409963
9519,10.89095913
9520,10.93901465
9521,10.97576355
9522,11.03262986
9523,11.02906087
9524,11.06194776
9525,10.97246555
9526,10.98258703
9527,11.03378328
9528,11.01196014
9529,11.01476374
9530,10.95752387
9531,10.9545784
9532,10.99694609
9533,11.01861551
9534,10.98640314
9535,10.91160365
9536,10.96745202
9537,10.99646132
9538,11.07892568
9539,11.10587476
9540,11.09933118
9541,11.10624069
9542,11.13676686
9543,11.10638496
9544,11.07955795
9545,11.10672609
9546,11.09235626
9547,11.043379
9548,10.91252108
9549,10.99267999
9550,11.04037183
9551,11.03628567
9552,10.97520347
9553,11.06672324
9554,11.01835104
9555,11.05184486
9556,11.03904651
9557,11.11611642
9558,11.00744811
9559,11.08325405
9560,11.03707527
9561,11.09591103
9562,11.05026028
9563,11.06190046
9564,10.97652721
9565,10.97629844
9566,10.92963536
9567,11.02179178
9568,11.03131102
9569,11.07426731
9570,11.04118204
9571,11.05534198
9572,11.10693683
9573,11.0685806
9574,11.08537229
9575,11.08302704
9576,11.17254069
9577,11.22018443
9578,11.13933385
9579,11.14661467
9580,11.13150969
9581,11.13581253
9582,11.15019842
9583,11.15722993
9584,11.1277901
9585,11.18767962
9586,11.14352272
9587,11.18310052
9588,11.13202958
9589,11.16621254
9590,11.21000283
9591,11.18114355
9592,11.18450753
9593,11.13867543
9594,11.14075058
9595,11.11513602
9596,11.09892092
9597,11.12234804
9598,11.11952379
9599,11.13529651
9600,11.1144388
9601,11.1047211
9602,11.13049112
9603,11.11165577
9604,11.11465178
9605,11.09632982
9606,11.13889219
9607,11.15117638
9608,11.16031475
9609,11.16051223
9610,11.1551468
9611,11.15017816
9612,11.14586814
9613,11.13504015
9614,11.14948525
9615,11.15660304
9616,11.15082936
9617,11.14467664
9618,11.18238362
9619,11.18189705
9620,11.15488955
9621,11.16574258
9622,11.14604484
9623,11.13456332
9624,11.14468536
9625,11.12523054
9626,11.15713486
9627,11.12279224
9628,11.12800089
9629,11.1607425
9630,11.12295209
9631,11.11850762
9632,11.11827325
9633,11.15945475
9634,11.14109371
9635,11.10590233
9636,11.11824118
9637,11.15894268
9638,11.10019285
9639,11.13221097
9640,11.13911503
9641,11.12807823
9642,11.11755411
9643,11.12047325
9644,11.14608389
9645,11.14347827
9646,11.12347913
9647,11.13966221
9648,11.12994922
9649,11.13155197
9650,11.12024367
9651,11.11436127
9652,11.15948846
9653,11.145143
9654,11.16085573
9655,11.14877755
9656,11.14863342
9657,11.17014038
9658,11.14521249
9659,11.12042489
9660,11.15663228
9661,11.14492379
9662,11.11479252
9663,11.13683546
9664,11.15648943
9665,11.12332314
9666,11.15507754
9667,11.1344788
9668,11.13844251
9669,11.13604828
9670,11.12484614
9671,11.14539467
9672,11.13965999
9673,11.14046177
9674,11.12188819
9675,11.14969681
9676,11.15035541
9677,11.12859544
9678,11.11655591
9679,11.13976638
9680,11.14323892
9681,11.1438404
9682,11.12562055
9683,11.14155183
9684,11.15125044
9685,11.1445013
9686,11.13736179
9687,11.14239775
9688,11.13422165
9689,11.14682465
9690,11.13215137
9691,11.13466779
9692,11.13380793
9693,11.11502068
9694,11.14848879
9695,11.1783215
9696,11.0988057
9697,11.15752181
9698,10.79524313
9699,11.02346282
9700,11.01178818
9701,11.05531576
9702,11.12560821
9703,11.1899598
9704,11.1678482
9705,11.16090805
9706,11.17017802
9707,11.15121176
9708,11.13916534
9709,11.14819153
9710,11.14167139
9711,11.14588121
9712,11.15719103
9713,11.16082077
9714,11.15056242
9715,11.1541991
9716,11.15843378
9717,11.18043798
9718,11.17979647
9719,11.17214189
9720,11.14596353
9721,11.18752125
9722,11.15200239
9723,11.1583311
9724,11.21558489
9725,11.2027144
9726,10.80876946
9727,10.91062189
9728,10.90871281
9729,10.85926714
9730,11.04694013
9731,11.03381241
9732,11.05420132
9733,11.07300568
9734,11.19644832
9735,11.1808464
9736,11.24625871
9737,11.09387897
9738,11.0862004
